Price,Total_Room,Bathroom_Count,Net_M2,Number_of_Floors,Floor,Furnished_Status,Is_New_Building,Is_Occupied,Is_Swap_Available,In_a_Complex,Loan_Eligibility,KonutTipi_Bina,KonutTipi_Daire,KonutTipi_Kooperatif,KonutTipi_Mustakil,KonutTipi_Yali,Age_0,Age_1-5,Age_6-10,Age_11-20,Age_21-30,Age_31-40,Age_41-50,Age_51-70,Heating_Diger-Belirsiz,Heating_Kombi-Bireysel Doğalgaz,Heating_Merkezi Sistem,Heating_Soba-Geleneksel,Heating_Yerden Isıtma-Modern,Tapu_Diger/Riskli,Tapu_Hisseli Mülkiyet,Tapu_Kat İrtifakı,Tapu_Tam Mülkiyet,Building_Type_Encoded,Ground_Risk,District,Neighborhood,District_Encoded,Neighborhood_Encoded,Price_Per_Sqrft
26495000,4,2.0,95,13,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.3157894736842105,Kadıköy,Kadıköy_Göztepe Mah.,20764465.8126935,21833373.493975904,278894.7368421053
37000000,4,1.0,140,5,2.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.8421052631578947,Bakırköy,Bakırköy_Yeşilköy Mah.,19295941.17647059,24072727.272727273,264285.71428571426
7000000,4,2.0,130,5,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.368421052631579,Gaziosmanpaşa,Gaziosmanpaşa_Karlıtepe Mah.,6435825.242718447,5166666.666666667,53846.153846153844
19900000,4,2.0,100,17,2.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.42105263157894735,Kadıköy,Kadıköy_Suadiye Mah.,21046730.099224806,24675192.307692308,199000.0
4300000,5,1.0,140,5,2.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.8421052631578947,Fatih,Fatih_İskenderpaşa Mah.,5657834.22459893,4360000.0,30714.285714285714
33650000,4,3.0,211,3,1.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.42105263157894735,Sarıyer,Sarıyer_Uskumruköy Mah.,35279361.12592593,28757142.85714286,159478.672985782
4500000,3,1.0,80,7,1.0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.8947368421052632,Bağcılar,Bağcılar_Demirkapı Mah.,6199745.098039215,4626428.571428572,56250.0
15000000,3,1.0,75,14,10.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.368421052631579,Kadıköy,Kadıköy_Feneryolu Mah.,21134154.906976745,19929411.76470588,200000.0
3900000,3,1.0,80,4,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.9473684210526316,Zeytinburnu,Zeytinburnu_Sümer Mah.,8738924.242424242,6821428.571428572,48750.0
9850000,4,1.0,110,4,2.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0.42105263157894735,Maltepe,Maltepe_Altıntepe Mah.,9183747.309139784,8726551.72413793,89545.45454545454
18900000,4,2.0,140,5,2.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.26315789473684215,Beşiktaş,Beşiktaş_Gayrettepe Mah.,29228280.542986427,16559090.909090908,135000.0
5100000,4,2.0,110,5,5.0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.5789473684210527,Arnavutköy,Arnavutköy_Karlıbayır Mah.,6331777.777777778,3966250.0,46363.63636363636
9000000,2,1.0,60,14,12.0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.42105263157894735,Ataşehir,Ataşehir_Barbaros Mah.,9934317.307692308,22428333.333333332,150000.0
5500000,3,1.0,98,14,3.0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.42105263157894735,Gaziosmanpaşa,Gaziosmanpaşa_Sarıgöl Mah.,6126288.659793815,5550000.0,56122.448979591834
8150000,3,1.0,80,8,1.0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.9473684210526316,Güngören,Güngören_Tozkoparan Mah.,5802000.0,8275000.0,101875.0
3800000,4,1.0,140,4,3.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0.9473684210526316,Büyükçekmece,Büyükçekmece_Fatih Mah.,8167455.882352941,6723809.523809524,27142.85714285714
19250000,5,2.0,145,9,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0.42105263157894735,Kadıköy,Kadıköy_Suadiye Mah.,21169859.46177847,24352333.333333332,132758.62068965516
33500000,5,4.0,180,3,1.0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.4736842105263158,Sarıyer,Sarıyer_Zekeriyaköy Mah.,34405106.60465116,25671428.57142857,186111.11111111112
11500000,4,1.0,115,10,9.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0.7894736842105263,Ataşehir,Ataşehir_Küçükbakkalköy Mah.,9773158.415841585,8607500.0,100000.0
7145000,7,2.0,180,4,3.0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.7894736842105263,Küçükçekmece,Küçükçekmece_Mehmet Akif Mah.,5677551.948051948,3138421.052631579,39694.444444444445
5100000,7,2.0,200,4,4.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0.8947368421052632,Küçükçekmece,Küçükçekmece_Cumhuriyet Mah.,5731834.920634921,6538000.0,25500.0
8500000,4,2.0,105,5,5.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.3157894736842105,Kartal,Kartal_Hürriyet Mah.,8650861.445783133,6806333.333333333,80952.38095238095
8500000,3,1.0,75,4,1.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.5263157894736843,Maltepe,Maltepe_Çınar Mah.,9052089.944444444,9367391.304347826,113333.33333333333
3150000,3,1.0,85,5,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.9473684210526316,Bahçelievler,Bahçelievler_Soğanlı Mah.,7728063.429104477,5426756.756756756,37058.82352941176
8750000,6,2.0,160,5,4.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.9473684210526316,Güngören,Güngören_Merkez Mah.,6351181.8,5795000.0,54687.5
3800000,4,1.0,120,5,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.9473684210526316,Bahçelievler,Bahçelievler_Cumhuriyet Mah.,7870796.988721805,4663846.153846154,31666.666666666668
10500000,4,2.0,110,8,1.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.368421052631579,Kartal,Kartal_Petroliş Mah.,8601788.819875777,8789285.714285715,95454.54545454546
11900000,4,1.0,110,5,5.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.9473684210526316,Küçükçekmece,Küçükçekmece_Cennet Mah.,5737754.0453074435,7572333.333333333,108181.81818181818
2800000,3,1.0,95,7,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.9473684210526316,Esenler,Esenler_Nine Hatun Mah.,4338050.0,3565000.0,29473.684210526317
9400000,7,2.0,225,4,4.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.9473684210526316,Bahçelievler,Bahçelievler_Kocasinan Merkez Mah.,7710628.46875,7103818.181818182,41777.77777777778
12500000,4,2.0,120,5,5.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.4421052631578948,Beyoğlu,Beyoğlu_Gümüşsuyu Mah.,10289906.976744186,6821428.571428572,104166.66666666667
4100000,1,1.0,30,12,8.0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.9473684210526316,Küçükçekmece,Küçükçekmece_Tevfik Bey Mah.,5818326.018808777,5756250.0,136666.66666666666
3550000,3,1.0,80,6,3.0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.8631578947368421,Eyüpsultan,Eyüpsultan_Karadolap Mah.,11534651.848484848,6921642.857142857,44375.0
5699000,3,2.0,95,5,2.0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.9473684210526316,Arnavutköy,Arnavutköy_Bolluca Mah.,6323582.278481012,4266333.333333333,59989.47368421053
7000000,3,1.0,96,2,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.8421052631578947,Küçükçekmece,Küçükçekmece_Yeşilova Mah.,5731834.920634921,4597227.2727272725,72916.66666666667
8500000,4,2.0,135,14,10.0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.7894736842105263,Başakşehir,Başakşehir_Bahçeşehir 2. Kısım Mah.,11164528.72413793,9671096.774193548,62962.96296296296
18400000,3,1.0,70,11,7.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.42105263157894735,Kadıköy,Kadıköy_Erenköy Mah.,20895221.034755133,22763172.97826087,262857.14285714284
3650000,4,1.0,110,3,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.8421052631578947,Fatih,Fatih_Şehremini Mah.,5293162.162162162,5199565.217391305,33181.818181818184
8750000,3,1.0,60,5,4.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.42105263157894735,Maltepe,Maltepe_İdealtepe Mah.,9052089.944444444,10631603.773584906,145833.33333333334
4800000,5,2.0,140,2,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.736842105263158,Sancaktepe,Sancaktepe_Paşaköy Mah.,5883230.753846154,11197426.898289371,34285.71428571428
3300000,3,1.0,65,6,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.9473684210526316,Esenler,Esenler_Nine Hatun Mah.,4360043.956043956,3882941.1764705884,50769.230769230766
5500000,3,1.0,80,3,1.0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.8421052631578947,Küçükçekmece,Küçükçekmece_Gültepe Mah.,5819267.973856209,3933181.8181818184,68750.0
12000000,5,1.0,190,4,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0.5263157894736843,Beyoğlu,Beyoğlu_Ömer Avni Mah.,10682220.588235294,18343750.0,63157.89473684211
11000000,5,2.0,160,6,6.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.9473684210526316,Küçükçekmece,Küçükçekmece_Cennet Mah.,5801207.547169811,7382200.0,68750.0
1749000,2,1.0,65,18,6.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.9473684210526316,Esenyurt,Esenyurt_Piri Reis Mah.,3310246.2045454546,3164230.769230769,26907.69230769231
5990000,3,1.0,65,4,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.42105263157894735,Maltepe,Maltepe_İdealtepe Mah.,9057880.516883116,11177282.608695652,92153.84615384616
1900000,2,1.0,60,4,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.42105263157894735,Kağıthane,Kağıthane_Gültepe Mah.,6612649.253731343,5095384.615384615,31666.666666666668
3900000,4,1.0,70,4,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.368421052631579,Sancaktepe,Sancaktepe_Sarıgazi Mah.,6139852.091549296,5730000.0,55714.28571428572
6740000,3,1.0,85,10,1.0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.8421052631578947,Kağıthane,Kağıthane_Merkez Mah.,6637108.208955224,7783913.043478261,79294.11764705883
18750000,5,3.0,160,6,6.0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.368421052631579,Üsküdar,Üsküdar_Bahçelievler Mah.,14868761.5658363,18907368.42105263,117187.5
3350000,3,1.0,110,5,3.0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.6842105263157895,Sultangazi,Sultangazi_50. Yıl Mah.,4898043.478260869,3962250.0,30454.545454545456
4099999,4,1.0,105,4,3.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.9473684210526316,Esenyurt,Esenyurt_Süleymaniye Mah.,3307610.283088235,2286666.6666666665,39047.60952380952
5050000,2,1.0,65,5,1.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.3157894736842105,Şişli,Şişli_Yayla Mah.,11551763.885416666,6550000.0,77692.30769230769
29000000,4,2.0,145,6,4.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0.5263157894736843,Beyoğlu,Beyoğlu_Ömer Avni Mah.,10649938.461538462,16638888.888888888,200000.0
4700000,2,1.0,50,4,1.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.6842105263157895,Üsküdar,Üsküdar_Mimar Sinan Mah.,14503910.95890411,11275000.0,94000.0
8650000,4,1.0,105,4,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.42105263157894735,Maltepe,Maltepe_İdealtepe Mah.,8986349.078740157,10715566.03773585,82380.95238095238
14200000,4,1.0,95,4,4.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0.26315789473684215,Beşiktaş,Beşiktaş_Nisbetiye Mah.,28340818.584070798,26100000.0,149473.68421052632
85000000,4,1.0,160,4,3.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.21052631578947367,Beşiktaş,Beşiktaş_Bebek Mah.,30103283.898305085,88455555.55555555,531250.0
7300000,4,1.0,98,5,2.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.8421052631578947,Güngören,Güngören_Mareşal Çakmak Mah.,6173818.163636364,4475000.0,74489.79591836735
8650000,3,1.0,80,15,6.0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.9473684210526316,Esenler,Esenler_Menderes Mah.,4318728.155339805,4900000.0,108125.0
3400000,3,1.0,80,4,2.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0.9473684210526316,Bahçelievler,Bahçelievler_Soğanlı Mah.,7728063.429104477,5426756.756756756,42500.0
2300000,2,1.0,60,5,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5263157894736843,Kağıthane,Kağıthane_Yahya Kemal Mah.,6531553.113553113,5615625.0,38333.333333333336
4750000,3,1.0,100,5,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.9473684210526316,Küçükçekmece,Küçükçekmece_Cennet Mah.,5737754.0453074435,7572333.333333333,47500.0
24250000,5,2.0,112,3,3.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.42105263157894735,Kadıköy,Kadıköy_Erenköy Mah.,21046730.099224806,22718407.677419353,216517.85714285713
4149000,3,1.0,81,5,1.0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.9473684210526316,Beylikdüzü,Beylikdüzü_Kavaklı Mah.,6568494.619217082,7646067.796610169,51222.22222222222
5500000,3,1.0,90,4,5.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0.8947368421052632,Bakırköy,Bakırköy_Osmaniye Mah.,20680405.594405595,12744444.444444444,61111.11111111111
3000000,2,1.0,65,4,4.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.9052631578947369,Büyükçekmece,Büyükçekmece_Yenimahalle Mah.,7775556.390977443,2400000.0,46153.846153846156
13250000,4,2.0,115,7,1.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.368421052631579,Üsküdar,Üsküdar_Bahçelievler Mah.,13960087.272727273,17765625.0,115217.39130434782
9000000,4,2.0,90,11,4.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.42105263157894735,Ataşehir,Ataşehir_İnönü Mah.,10186673.684210526,6222500.0,100000.0
12000000,8,1.0,50,4,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.1578947368421053,Beşiktaş,Beşiktaş_Arnavutköy Mah.,30404057.01754386,30213095.23809524,240000.0
8500000,4,1.0,90,4,3.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.42105263157894735,Ümraniye,Ümraniye_Tatlısu Mah.,7815174.603174604,10050000.0,94444.44444444444
6650000,2,1.0,55,22,5.0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.4736842105263158,Küçükçekmece,Küçükçekmece_Atakent Mah.,5714837.423312884,7343035.714285715,120909.09090909091
10000000,3,1.0,85,7,5.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.8947368421052632,Bakırköy,Bakırköy_Osmaniye Mah.,20568830.769230768,12244444.444444444,117647.05882352941
6850000,5,2.0,160,6,6.0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.9473684210526316,Avcılar,Avcılar_Merkez Mah.,5465531.811688311,5095000.0,42812.5
3750000,3,1.0,110,6,4.0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.9473684210526316,Avcılar,Avcılar_Mustafa Kemal Paşa Mah.,5533149.666666667,4581222.222222222,34090.90909090909
3500000,4,1.0,107,8,7.0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.8947368421052632,Büyükçekmece,Büyükçekmece_Ekinoba Mah.,7775556.390977443,6107272.7272727275,32710.280373831774
25950000,3,2.0,85,9,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.368421052631579,Kadıköy,Kadıköy_Caddebostan Mah.,21046730.099224806,29587430.555555556,305294.1176470588
5100000,3,1.0,105,7,5.0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.7894736842105263,Sultanbeyli,Sultanbeyli_Akşemsettin Mah.,5450028.169014084,4161500.0,48571.42857142857
3300000,3,1.0,81,5,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.8421052631578947,Fatih,Fatih_Sümbül Efendi Mah.,5703944.444444444,5150000.0,40740.74074074074
5700000,4,2.0,125,6,1.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.631578947368421,Eyüpsultan,Eyüpsultan_Alibeyköy Mah.,11534651.848484848,5894444.444444444,45600.0
5600000,5,3.0,145,4,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.9473684210526316,Esenyurt,Esenyurt_Çınar Mah.,3307610.283088235,1947500.0,38620.68965517241
80000000,14,5.0,300,4,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.1578947368421053,Beşiktaş,Beşiktaş_Arnavutköy Mah.,30404057.01754386,30213095.23809524,266666.6666666667
41950000,4,2.0,105,9,8.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.368421052631579,Kadıköy,Kadıköy_Fenerbahçe Mah.,21172926.69969512,32561111.111111112,399523.8095238095
11990000,4,2.0,120,20,7.0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.42105263157894735,Ataşehir,Ataşehir_Atatürk Mah.,10180590.0,17262173.913043477,99916.66666666667
2695000,3,1.0,90,5,1.0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.9263157894736842,Beylikdüzü,Beylikdüzü_Beylikdüzü OSB Mah.,6609797.8226950355,1928000.0,29944.444444444445
15000000,4,2.0,130,12,2.0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.42105263157894735,Ataşehir,Ataşehir_Atatürk Mah.,9050969.072164949,16343157.894736841,115384.61538461539
4195000,3,2.0,88,4,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.8421052631578947,Güngören,Güngören_Akıncılar Mah.,6351181.8,5087500.0,47670.454545454544
3749000,3,1.0,80,4,1.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.368421052631579,Üsküdar,Üsküdar_Zeynep Kamil Mah.,14296958.90410959,5140562.5,46862.5
23750000,4,2.0,139,6,6.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.368421052631579,Kadıköy,Kadıköy_Feneryolu Mah.,20895221.034755133,19368750.0,170863.30935251797
15750000,3,1.0,75,8,7.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.42105263157894735,Kadıköy,Kadıköy_Erenköy Mah.,21134154.906976745,23432194.717391305,210000.0
3150000,2,1.0,50,5,1.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.42105263157894735,Çekmeköy,Çekmeköy_Soğukpınar Mah.,10397428.556390977,9490000.0,63000.0
12500000,3,1.0,80,10,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.368421052631579,Kadıköy,Kadıköy_Sahrayı Cedit Mah.,21134154.906976745,12922111.111111112,156250.0
31000000,5,2.0,148,6,1.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.368421052631579,Çekmeköy,Çekmeköy_Güngören Mah.,10243031.984,13446545.454545455,209459.45945945947
2050000,3,1.0,80,5,3.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.8947368421052632,Büyükçekmece,Büyükçekmece_Kamiloba Mah.,8585424.460431654,3100000.0,25625.0
80000000,5,3.0,236,3,1.0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.26315789473684215,Beşiktaş,Beşiktaş_Ulus Mah.,29228280.542986427,25300000.0,338983.0508474576
2445000,2,1.0,60,10,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.9473684210526316,Esenyurt,Esenyurt_Barbaros Hayrettin Paşa Mah.,3291844.4296296295,3576923.076923077,40750.0
7750000,4,2.0,160,5,5.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.9473684210526316,Bahçelievler,Bahçelievler_Siyavuşpaşa Mah.,7710628.46875,5387482.75862069,48437.5
4000000,4,1.0,110,5,2.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.42105263157894735,Beyoğlu,Beyoğlu_Kaptanpaşa Mah.,11125804.511278195,4990000.0,36363.63636363636
6800000,3,1.0,63,9,2.0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.4736842105263158,Küçükçekmece,Küçükçekmece_Atakent Mah.,5714837.423312884,7343035.714285715,107936.50793650794
44500000,4,2.0,162,5,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0.21052631578947367,Beşiktaş,Beşiktaş_Kuruçeşme Mah.,28991163.79310345,70000000.0,274691.35802469135
3998000,4,2.0,130,3,3.0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.9473684210526316,Esenyurt,Esenyurt_Güzelyurt Mah.,3152166.0226415093,2955045.409090909,30753.846153846152
